,listing_id,id,date,reviewer_id,reviewer_name,comments
1757,6848,72215451,5/1/16,51266255,Jeffrey,"I stayed at Allen and Irina's while visiting my son in Brooklyn. The location was close to him and very convenient for seeing Brooklyn and getting into NYC. The apartment was very clean and the bed quite comfortable. Although I spent very little time in the apartment, it was ideal for me-a nice clean place to stay. I would definitely stay here again. "
1758,6848,74238721,5/14/16,4623850,Eduardo,"Irina and Allen where good hosts. The apartment is really comfortable, better than in photographs, silent and well equipped. There are two subway stations, markets and restaurants very near. Our two weeks stay in New York was great."
1759,6848,74766880,5/16/16,7325952,Harriet,"On the edge of Williamsburg this apartment was spotless, and ideal for our two nights in Brooklyn. It's an easy 20min walk into the main area of Williamsburg. Certainly made for a quieter stay after a week in Manhattan. The king size bed was a real treat, so beautifully made as well. There is a great bike shop in the next street - $25 for 4 hours, a great way to see your surrounds. Allen and irina were prompt with communication and accommodated our luggage after check out. "
1760,6848,78209233,6/5/16,18485748,Henri,"Great location , very clean unit and amazing communication between the owner and us. Would stay again. "
1761,6848,78714782,6/8/16,4993139,Mengda,Great location. Clean and lovely. Safe neighborhood.
1762,6848,81209743,6/21/16,66693130,Anne,Nice stay in Brooklyn!
1763,6848,83906903,7/4/16,10103912,Marco,Nice place in Brooklyn. Hosts extremely available and helpful with everything. 
1764,6848,86915684,7/18/16,16670227,Daniel,"Irina and Allen were wonderful. The space is great and the location was close to the L. The space is slightly darker than in the photos, but we did not care about that. It was secure and fortunately had a powerful AC that would cool up the entire space quickly. Would definitely recommend for anyone looking to stay in Williamsburg. "
1765,6848,88853758,7/25/16,12451582,John,"I had a great experience, Irina was there to greet me and welcome me to the Airbnb, and was very helpful in showing me all the amenities of the place. She was very easy to communicate with and very kind. I would definitely recommend staying there. "
1766,6848,91117865,8/3/16,59316325,Sung Yoon,This place has everything you need. The room was spacious and the bed was large and confortable. In the kitchen you can see the variety of tools and plates. Every morning we had great breakfast here. Irine was helful while we were staying. She also kindly lent us an umbrella when it rained. I liked the place.
1767,6848,92310128,8/8/16,8871977,Trish,"This was everything we needed! It was right around the corner from where our friend lives, and was beautifully large, clean, and so super comfortable. We were so happy to rest our heads here after a long day of walking all over NYC. Thank you guys so much for your hospitality. We will definitely be back again next year!"
1768,6848,92659022,8/9/16,4365196,Andrea,"Irina was responsive to all our communications. She met us upon arrival, showed us around the apartment, and offered to be available if we needed anything. The apartment is spacious, well equipped, spotlessly clean and very comfortable, especially the wonderful king bed. Surprisingly quiet too! "
1769,6848,94078327,8/14/16,84112401,Josef,"We loved our time at Allen & Irina's place! It was really clean, bright and in a fantastic location. We met Irina on arrival, and she was very welcoming and happy to host us. They were especially accommodating to us, considering our flight was delayed several hours and arrived around midnight. The bed in this place is magnificent - very soft, and warm! The full kitchen is really nice, and is was great to see the dishwasher and clothes washer, even though we didn't use them. We recommend this place to anyone who needs a place to stay in Williamsburg. We will certainly look to Allen & Irina the next time we plan a trip to the area."
1770,6848,96150190,8/21/16,16562048,John,"Stayed here for five days with my girlfriend. We arrived late at night from the airport as our luggage was lost, but the kind host patiently waited for us! Pros: The apartment is centrally located in Williamsburg and is big and comfortable for two people. Cons: very noisy."
1771,6848,97896215,8/28/16,83337607,Maija,"Allen and Irina's place was clean and comfortable. The apartment was secure behind the cutest orange door on the block!  Neighborhood felt safe and was within walking distance to restaurants, grocery, and pharmacy. We definitely enjoyed our stay here, felt like a home away from home!"
1772,6848,100174651,9/7/16,23384809,Sonja,"Das Studio hat eine tolle Lage und ist fÌ_r New Yorker VerhÌ_ltnisse wirklich sehr groÌÙzÌ_gig. Die groÌÙe KÌ_che ist sehr modern und vollstÌ_ndig ausgerÌ_stet, wir haben sie allerdings gar nicht genutzt. Auch das Bad ist sehr gerÌ_umig. Was aus dem Inserat und den Bildern nicht hervorgeht, ist dass es sich quasi um ein Souterrain-Apartment handelt, daher also trotz voller Beleuchtung deutlich dunkler ist. Dadurch wirkt auch die grÌ¦ÌÙtenteils ""klassische"" Ausstattung weniger modern als auf den Bildern, was uns zu Beginn etwas enttÌ_uscht hat. Aber wenn man wie wir sowieso nur zum Schlafen im Studio ist, ist das auch schnell wieder egal. Das riesige Bett ist dafÌ_r nÌ_mlich unglaublich bequem. Trotzdem in jedem Fall OhrstÌ¦psel mitnehmen, da es recht hellhÌ¦rig ist.Alles in allem hatten wir einen tollen Aufenthalt im Apartment."
1773,6848,100491686,9/9/16,41480816,Amy,"Irina was very friendly and cordial and provided a tour of the apartment on arrival.  I arrived many hours before check in and she allowed me to drop off my bags at the apartment which made it easier for me to go out into the city.  She offered a great suggestion for a nearby cafe for me to visit as well.  The apartment was very clean and cozy.  The neighborhood felt safe, and I saw lots of young adults as well as families walking around the area.  There was a little construction happening on the street at the time of my stay, but obviously out of the hosts control.  I would absolutely stay here again and look forward to returning. "
1774,6848,102119641,9/16/16,68904037,Nick,"We loved staying here. Irina was really welcoming and helpful (we were particularly grateful that she let us leave our bags in the apartment after checkout on the final day, as our flight home was late afternoon).  The apartment was very comfortable - clean, spacious and homely. It was great to have Netflix for when we returned after a long day of sightseeing! The apartment was ideally situated for us - close to the subway and with lots of great places to eat and drink within walking distance. We would definitely stay there again. Thank you very much!"
1775,6848,103254498,9/21/16,79261900,Christine,"Irina war immer sehr gut zu erreichen ‰ÛÒ die Anreise/Abreise und ‰Û_Check In/Out‰ÛÏ haben reibungslos funktioniert.Das Appartement war sehr sauber und gerÌ_umig. In der KÌ_che war alles vorhanden, um gut zu frÌ_hstÌ_cken.Die Anbindung an Manhattan ist wirklich sehr gut ‰ÛÒ es sind nur ein paar Minuten bis zur nÌ_chsten Metro (Hewes St), die direkt Ì_ber die Williamsburg Bridge nach Manhattan fÌ_hrt. Williamsburg selbst kann man gut zu FuÌÙ erkunden."
1776,6848,103893082,9/24/16,9718386,Caroline,This is a great base for enjoying both Manhattan and Brooklyn. It's easy to get in to Manhattan on a couple of metro lines and it's nice to return at the end of the day to a comfy apartment in a neighbourhood rather than a tiny hotel room in Manhattan. The bed was extremely comfortable and we had great sleep each night despite a bit of noise from outside and above. The apartment was nice and clean and well equipped and the shower was good. Overall a very good choice.  
1777,6848,104425451,9/26/16,6194000,Elisha,"My stay was nice, the apartment had all of the amenities necessary for a stay -- and the bed was really comfortable. My only slight complaint is that the photos make the place look a lot brighter than it actually is -- it's a basement property so it was often quite dark, even with the lights on. Besides that, Irina was lovely and the apartment is in a great location for exploring Brooklyn and quickly getting into Manhattan. I would highly recommend staying here. "
1778,6848,110575959,10/27/16,67748097,Mathieu,"Great place to stay in brooklyn. The appartement is very close from subway, it s spacious and bed is amazing ..Irina answers to your questions if you need it. Only one thing it s a little bit dark and noisy sometimes.."
1779,6848,113052632,11/9/16,44998575,Zoe,"Great location, great small apartment with large well equipped kitchen.  Noise levels a little high; could hear their parrot and outside as on ground level and poorly lit, but it was perfect for trip, comfortable and very clean."
1780,6848,114938531,11/20/16,60569482,Pamela,"Fantastic apartment with loads of space and convenience. The bed is heaven. Occasionally noisy and the wifi can be patchy but it's the perfect location to explore the city from, or to take a stroll in Williamsburg. "
1781,6848,116600079,12/1/16,18284518,Eve,"We really enjoyed our stay at Allen and Irina's apartment. Brooklyn is a wonderful area to explore on it own with lots of restaurants within walking distance. Very close to Metropolitan avenue station G and L lines as well as the J and M lines at Hewes St station (the latter particularly useful for connecting with the JFK airtrain) and the Q54 bus so the apartment is very easy to get to without having to use a taxi. There is everything in the apartment that you could possibly need including a dishwasher and all the kitchen accoutrements and the bed is super comfy. We loved our stay and found Irina and Allen to be great hosts. Oh and for any fellow Australian visitors who love their espresso, excellent Australian style coffee can be found within walking distance (1km) at Sweatshop cafe in metropolitan avenue. "
1782,6848,145682484,4/19/17,63661804,Maedhbh,"The apartment was very comfortable and it felt like our own home for 10 days! It is very well equipped with everything you need in the kitchen and plenty of linens and towels with extra pillows and blankets. The location is ideal for browsing Brooklyn or going to Manhattan. The subway is a short walk for the L train to Manhattan. The area has grocery stores, laundry, coffee shops, restaraunts, bars all within walking distance. Walk to Greenpoint and Williamsburg central or get the train to Fort Greene for further taste of Brooklyn - have a drink, a bite to eat, get your nails done, visit a book shop, work out in the park or sit and watch the world go by! The apartment has a real Brooklyn feel - the parrot upstairs chirping and the occasional street noise just added to the authentic  experience. We would love to return so One!"
1783,6848,147239141,4/25/17,117555992,Brad,Everything was great. Close to manhattan and a lot of cool places in Brooklyn but still quiet 
1784,6848,153920028,5/22/17,113683090,Christoph,"Das Appartment und seine Lage eignet sich wirklich um NY zu erkunden. Die KÌ_che ist sehr gut ausgestattet bietet sehr viel Platz. Das groÌÙe Bett ist fÌ_r 2 Personen gut ausreichend und sehr bequem. Das ausziehbare Sofa bietet ebenfalls Platz fÌ_r 2 weitere Personen, hat aber seine besten Tage hinter sich und die Matratze ist etwas durchgelegen und unbequem. Ansonste alles top."
1785,6848,160107243,6/12/17,58259189,Francisco,The place is very close to the L train. Very good location.  Our flight came in late but Irina waited for us late to welcome us to the room.  Thank You ! 
1786,6848,168781185,7/10/17,41441976,Caddy,"Allen and Irina's studio was a great place to stay in Williamsburg. Walking was no problem to different subway lines as well as being clean and tidy, we couldn't ask for a better place to enjoy our stay in Brooklyn! Thank you :) "
1787,6848,170431763,7/15/17,78609183,Kate,"Irina was an excellent host. She communicated well at all times.The apartment had everything that I needed and a very comfortable king-sized bed.I felt safe walking around the neighborhood. The apartment was close to the subway and to some wonderful coffee houses like Mountain Province."
1788,6848,172032031,7/19/17,5126651,Georgia,Allen and Irina are very responsive and we had a lovely time in their apartment. It's a great place to stay and super easy to get into Manhattan on the subway. The kitchen is fabulous if you want to cook as it has everything you could need! 
1789,6848,180535435,8/10/17,5043403,Shaun,"Irina was very flexible with our arrival, since we had a few delays coming from the airport. She greeted us warmly and showed us around. Our stay was so short, so we weren't able to make use of the kitchen, which was quite big relative to the apartment. Ground floor made for easy in and out, plus the AC was a savior on warm evenings. Thanks a ton!"
1790,6848,184425026,8/19/17,26996094,Noam,Spacious and very well equipped
1791,6848,191480489,9/7/17,3996988,Maxime,"TrÌ¬s bel emplacement. Williamsburg est un quartier trÌ¬s sympathique qui vaut largement le dÌ©tour. Appartement ÌÊ 5 min du mÌ©tro qui vous emmÌ¬ne trÌ¬s rapidement ÌÊ Manhattan.Appart trÌ¬s clean et trÌ¬s bien Ì©quipÌ©.C'Ì©tait parfait !"
1792,6848,194262962,9/16/17,15026043,Kat,"The apartment could really use updating and some new bath towels. The lighting isn't good especially in the bathroom (good luck putting on make up). The curtain shears do nothing to keep out the morning sun, so you can forget sleeping in. There is a new building going in directly behind the apartment so the noise is just starting. There isn't regular TV, just something like Hulu and Netflix. The host wasn't very helpful. We ran out of toilet paper 7 days into a 10 day stay and felt like we put the host out when we requested additional rolls. I won't recommend this location to anyone."
1793,6848,203159295,10/14/17,13269115,Patrizia,"Buona posizione ben servita dalla metropolitana ed ai supermercati Casa pulitaHost molto disponibile e simpatico Ubicato al piano terra con poca luce"
1794,6848,216912542,12/6/17,16767305,Renea,It has a grat location. Metro just 5 minutes away and you are in 15 minutes in Manhatten.
1795,6848,232639820,2/5/18,57643931,Kelli,"Clean, comfortable, and convenient. We were delayed a full day because of travel issues, Allen and Irina were helpful and accommodating."
1796,6848,238303513,2/25/18,2536162,Angelica,Great location! The apartment does not get much natural light but it was clean and comfortable. Irina was responsive and very accommodating.
1797,6848,241801020,3/10/18,60489162,Mesut,"The accommodation of Allen & Irina is extremely close to the center of Williamsburg and close to public transport. It‰Ûªs safe, clean and has everything needed to start living here. Thank you for being such a great host!!"
1798,6848,242900147,3/13/18,1223602,Nadine,"Sweet, cozy space. Clean, quiet, near subway. We slept really well after roaming around all day. We didn't see much of our hosts, but they seemed friendly and accommodating when we needed to drop our bag off before check-in time. And responsive via email when we couldn't figure out how to use the TV."
1799,6848,245076972,3/20/18,19827975,Rachel,"The apartment is clean, and stylish and made a lovely home for the week we stayed there. The location is also great - 5 minute walk from the subway through what felt like a very safe area and with a great diner on the walk home!"
1800,6848,245488628,3/22/18,63878754,Stuart,"We chose this place based on photos, location, and price and were happy with the location but were surprised by the difference between the photos and what the place actually looks like. It has everything shown in the photos, but is not as nice as it looks. The furniture smells musty and and old and worn so it takes a minute to take it in. The kitchen is fully equipped and has a washer machine.  The price was right until we paid and realized the cleaning fee is as much as an extra night stay (we are from the area and use a reputable cleaning service that is less than half that price). The main issue was unfortunately the hosts. When we arrived there was a long silence and we had to start asking questions to try to figure out the basics- where are the keys? What is the wifi? etc. We were told the locks were funny but weren't shown how to work them until we couldn't lock the door and were locked out. A positive note: they do have netflix they allowed us to use!The noise was pretty bad- the hosts live in the apartment upstairs and seem to own a bird that was periodically making noise. Footsteps and bangs were constant. On our last night stay we were awoken by loud banging that sounded like someone throwing something down the stairs that started at 6am and lasted about a half an hour."
1801,6848,248048694,3/30/18,129236136,Lukasz,"Die Wohnung ist nah an den Stationen Hewes Street, Broadway und Metropolitan Avenue. Vom Flughafen erreicht man die Wohnung auch sehr gut mit der Bahn (AirTrain nach Jamaica und dann die Bahn zur Hewes Street). Die Grand Street und die Bedford Avenue, hier sind viele Bars, Restaurants und EinkaufsmÌ¦glichkeiten in Williamsburg, sind fuÌÙlÌ_ufig erreichbar.  Die Wohnung ist sehr sauber gewesen und war gut ausgestattet. Allen und Irina wohnen im Obergeschoss. Check In und Check Out verliefen problemlos. Wie konnten auch nach dem Check Out unsere Koffer da lassen, da wir erst spÌ_ter geflogen sind. Wir wÌ_rden ein weiteres mal die Wohnung von Allen und Irina buchen!"
1802,6848,253932622,4/15/18,2670211,Nicki,"We enjoyed Allen & Irina's place -- it was spacious, clean, and well-located.  The bed was king size and very comfortable. Kitchen had everything we needed. Host provided every convenience including towels, soap, shampoo etc People sensitive to noise will hear emergency vehicle sirens and street noise from time to time as the windows are not very thick - but that's Brooklyn!"
1803,6848,258627791,4/29/18,8236290,Laura,"We had a really nice time in Irina & Allens apartment during our 10-day-stay in Williamsburg. They were very kind and flexible about the check-in and check-out. The apartment is everything you need for a city trip with a lot of restaurants, bars and several metro stations close by. Thanks again. We would definitely stay again!"
1804,6848,263660202,5/12/18,7223755,Camille,"We had a great stay at Irina's place. The place is really comfortable and cozy, close to the subway and in a very nice neighbourhood (really good restaurant and coffees!). The place is very spacious for 2 people. The only downside : I wouldn't recommend it for light sleepers, the noise insulation between the apartment and the one above isn't really good, so we were sometimes woken up by the noise from upstairs. We used earplugs and it was ok. So altogether we had a really good stay so we would recommend this place!"
1805,6848,274623799,6/9/18,23728522,Roxane,"TrÌ¬s bon emplacement, ÌÊ proximitÌ© de plusieurs mÌ©tro et dans un quartier agrÌ©able. L'appartement et spacieux et trÌ¬s propre, avec tous les Ì©quipements nÌ©cessaires. Les hÌ«tes Ì©taient trÌ¬s rÌ©actifs. L'insonorisation n'est pas idÌ©ale donc pensez ÌÊ prendre des boulquies si vous Ì»tes sensibles au bruit ! "
1806,6848,282885935,6/28/18,53936509,Michael,"Comfortable basement apartment. Convenient location - close to hewes st station. Good base for New York trip."
1807,6848,285771778,7/4/18,26898632,Taylor,"Irina was a fantastic host and the apartment is great for anyone looking to visit NYC. Williamsburg is a good area and this has quick access to two different subway lines. Plus it has A/C, a comfortable bed and was super close. Would highly recommend. "
1808,6848,290031332,7/13/18,91345664,Martin,Very nice!
1809,6848,292278618,7/17/18,455689,Larry,"Do not miss this place. Incredible value, nice and clean and less than 15 minutes to Manhattan "
1810,6848,299313705,7/30/18,66980893,James,Great location. Easy communications. Would stay here again. 
1811,6848,312475900,8/23/18,21217909,Christopher,"Irina welcomed us personally at her apartment. The apartment itself was   Cozy and well equipped (it was luxury to have a washing machine and a dish washer).The huge bed was fantastic as well and much larger than expected.We where as well welcomed by a basket with traveling guides and even a multiple-function-adapter. We greatly enjoyed our stay and definitely recommend vacations here to visit New York City. Williamsburg is quite enough at night for some good hours of sleep and near enough to Manhattan to get to  the many sightseeing‰Ûªs and places quickly. Williamsburg itself has some really nice restaurants and bars which are worth visiting as well"
1812,6848,314980302,8/27/18,27637219,Kim,"We spent 4 days in Brooklyn at Allen and Irina's place.  Location is perfect for exploring NYC.  Obviously Brooklyn is at your doorstep, but also a quick subway ride to Manhatten.   Lot's of fun restaurants, bars and bodegas right outside your door, lots within a quick 5 minute walk.  There is definitely some street noise, but that comes from being in the city.  It didn't bother us and we are usually sensitive to noise.  Nice having a king sized bed and it was also really comfortable!  We would definitely recommend staying here, particularly if you are looking to stay in Williamsburg."
1813,6848,319532967,9/6/18,98530528,Maria,The only orange door around the neighborhood. Irina came to meet us when we arrive and showed us around the apartment. The house was tidy and fully furnished which also gave us a chance to cook.. She has been very helpful in answering our queries. Would love to have the place again in case we‰Ûªll be around the neighborhood. It is also few minutes walk to the subway.
1814,6990,15432,10/28/09,45991,Elena,"Cynthia is very warm and welcoming, she does all the best to make you feel at home and comfortable. Her flat is exactly like her and really close to NY main attractions. I had a very good time. "
1815,6990,15738,10/31/09,7691,David,nice
1816,6990,16164,11/3/09,42023,Jonathan,"Cynthia was a fantastic host.  Her place was cozy and meticulously clean.  It was also beautifully and artistically decorated in Cynthia's own personal style.  In many ways i thought the place was a work of art in itself.  The bed was also very comfortable.  Cynthia went out of her way to be both a helpful and welcoming host and she cooked some fantastic and healthy meals. The area is also great for shopping and food.  My stay at Cynthia's was a very pleasant, comfortable and enjoyable experience."
1817,6990,17107,11/13/09,46566,Maggie,"Cynthia's apartment was absolutely beautiful. It is definitely a work of art and reminiscient of a life-size doll's house. It is in a lovely, quiet location, and just one block from the 6 train an buses, which take you pretty much anywhere you want to go. I stayed here with 5 other girls and although there was a good amount of space, it got messy very quickly, so I would definitely recommend a smaller group. Especially because Cynthia likes to keep the place meticulous at all times - and rightly so! She was a very good host and kind enough to show us around the neighbourhood on our arrival. Staying here definitely enhanced our fabulous NYC experience!"
1818,6990,18055,11/22/09,53723,Michelle,"Cynthia was an amazing host- You will love her place, it is beautiful! She made us a delicious, healthy breakfast. She was helpful and went out of her way to help us find great things to do while we were there. Good neighborhood, we felt safe walking back at 2am. We would love to stay with Cynthia again...fantastic experience."
1819,6990,18742,11/29/09,56008,Lynn,Cynthia was very friendly and helpful. Her place is beautiful and very clean. Easy to get to and a good neighborhood. I would absolutely stay there again.
1820,6990,19236,12/5/09,58403,Michael,"What can I say about Cynthia?We stayed at her apartment for 3 nights & it was fantastic. I booked it at very short notice and was slightly worried as I was travelling with my 11 year old daughter and hadn't been to NY for 20 years but I had nothing to worry about, Cynthia went out of her way to make sure we were comfortable and happy. She is the perfect hostess & we felt we were staying with family than renting a place.The apartment is amazing & oozes style. The location is great with Central Park a few blocks away & the Subway round the corner. Thank you Cynthia it was a real pleasure to meet you & you made our NY experience a lot more pleasurable. I wouldn't hesitate in recommending this apartment hope to return again soon! :)"
1821,6990,19408,12/6/09,58318,Kate,"This worked out just perfectly for our quick weekend in NYC. With free parking on the street and the train just a block away, we were able to get around quickly and easily, and Cynthia's place is gorgeous, clean, and comfortable. She's an artist whose stunning work is everywhere in the apartment, and we loved hearing about her work, too."
1822,6990,21128,12/22/09,34254,Christine,"absolutely the best experience I've ever had at Airbnb. Cynthia's place is AMAZING... it's spacious, impeccably clean, peaceful and a one of a kind artistic space. She has remodeled the space and added her artistic touches to just about every square inch-- and it's done very well. Additionally, Cynthia is a great host and goes out of her way to make sure your stay is the best it can be. The physical location of the place is also superb; half a block away there are restaurants and a CVS, one block away is the subway, grocery store, and specialty produce store. The neighborhood is safe, beautiful and residential with a mix of really good shopping and restaurants a walk away; no need to take cabs. Do yourself a favor and book here, you will certainly enjoy your stay."
1823,6990,22838,1/3/10,56291,Jon,"WE HAD A PERFFECT WEEK AT CYNTHIA'S PLACE. THE APARTAMENT IS REALLY CONFORTABLE, CLEAN, WITH EVERYTHING YOU NEED TO MADE A LIVING, AND IN A GREAT LOCATION: TWO MINUTES TO SUBWAY, GROCERIES, PHARMACY... AND ALSO A GOOD PRICE. EVERYTHING WAS PERFECTLY CLEAR WITH CYNTHIA, SHE'S REALLY NICE AND HELPFUL. I CAN'T UNDERSTAND THE COMPLAINTS ABOUT THE DEPOSIT, SHE INFORMED US ABOUT IT, AND HAD NO PROBLEM GETTIN IT BACK. THANKS CYNTHIA.  "
1824,6990,24881,1/26/10,60537,Nobutaka,"Let‰Ûªs be honest. As a spoiled child who is partial to 1982 ChÌ¢teau Margauxs and Nat Shermans, I enjoy the finer things in life. This usually means I stay at the Ritz Carlton and have grown accustomed to be waited on and cleaned up after. With that said, this was my first time using AirBnB and to be honest I was absolutely hesitant about ‰ÛÏsharing‰Û a room. Fortunately, I stumbled upon Cynthia‰Ûªs listing and I was instantly intrigued. First of all, Cynthia offers the fairest rate out of all the Upper East Manhatten listings. Other people wanted to charge me twice or triple the amount for run down studios that I could have by myself or maybe share the place with a few cockroaches. Secondly, Cynthia‰Ûªs apartment is akin to spending a few nights in a Lautner home. She has meticulously designed the bathrooms and the bedrooms so that you are constantly reminded that you are living in a piece of artwork. Finally, Cynthia was a fantastic and attentive host. She knows the city well and was constantly making sure that I was comfortable. (LA people beware: she thinks that walking fifty blocks is normal) I know for certain that if I ever find myself in the city of blinding lights again, I will stay with Cynthia or at the very least invite her out to dinner so that I can dispel her opinions with mine."
1825,6990,26870,2/19/10,78059,Hillary,"When experiencing a city as special as NY, its important to experience the people that make the city so special.  Cynthia's home is, in my opinion, the epitome of the spirit of New York.  She puts the same thought and consideration that goes into every piece of her artwork, into every space in her home, combining art and comfort, something that takes a lot of insight to create.  She is also so full of energy and life, so positive, which adds to the excitement of being in New York!  The location is perfect, a block from the 6 train, close to great shopping and restaurants.  She's very accommodating and easy going, a perfect host!  Thank you for everything, Cynthia!  I will be seeing you soon ;-)"
1826,6990,28418,3/6/10,76611,Alice,"Staying with Cynthia MADE our trip to New York City. Her house is AMAZING. She is AMAZING. And we had the most memorable time thanks to her. First of all, Cynthia's house is a work of art. All the rooms have the 'Cynthia' stamp. Waking up each morning in the beautiful rooms with the exposed brick walls, layers of velvet and contempory artwork masterpieces made us, my mother and I, feel like we were in a dream. The beds are oh so comfortable and Cynthia goes out of her way to make you feel right at home. Everything is meticulously clean and the bathroom is devine! Studying the carefully handcrafted mosaic mirror bathroom you will appreciate all the attention and love she has put into the apartment. I will miss her yummy healthy breakfasts and her warm smile. She is the best tour guide and shared with us the best places to eat, drink and shop like a local. I hope to only stay at Cynthia's when I am in New York City-my time with her was that enjoyable!!! Three days after leaving Cynthia's and I already am missing it!!"
1827,6990,30196,3/19/10,86302,Dennis,"Cynthia is just amazing. So helpfull, knows everything about NYC. A wonderful person. Staying with her is the best one can do. I love that girl.Dennis"
1828,6990,30882,3/22/10,90855,Lupe,"It was just like living in the city!  Close to everything, nice, clean, comfy and safe.The blue room isn't really that private because you share a window area with the red velvet room and  a sheer curtain with the living room.  The bathroom is amazing and a work of art but the door doesn't close all the way or lock.  I had a restful experience there.  Cynthia is the hostess with the mostest!"
1829,6990,32448,3/31/10,537,Miriam,"I had a fabulous stay with Cynthia. The house is a work of art in itself, and Cynthia was great company. The house is very near the subway so it's easy to get around. Don't hesitate to book!"
1830,6990,36010,4/17/10,71022,Helen,"Great area to stay in and very unique and artistic apartment.  Cynthia couldn't have been more kind to us.  We had the whole place to ourselves, but Cynthia was really helpful in recommending places to go, etc. When two of us found ourselves stranded in New York, Cynthia kindly offered to put us up, despite having another guest due. We didn't have to take her up on the offer, but we appreciated it very much. "
1831,6990,37386,4/23/10,96657,Paul,My stay with Cynthia was fantastic and made the NYC experience all the richer. A warm and comfortable retreat from the hustle and bustle of the city. Cynthia is a generous host who provides a wealth of information and was great company. I could not recommend her and her apartment more highly.
1832,6990,39640,5/3/10,65608,Eduardo,"Cynthia`s apartment is a work of art. The place it`s cool, cosy, and extremely clean, a 5 star bed and breakfast located in a good&safe neighborhood surrounded by subway and bus lines, restaurants, antiques, groceries, bank offices, post office, and all sort of shops you can imagine.Besides all that (plus the fact that the Blue Room is fantastic), Cynthia herself should be considered a NYC must: her amazing company, joy of life and sense of humor will make your stay in NYC be anything less than remarkable (just like it was mine).in other words: HIGHLY RECOMMENDED."
1833,6990,44514,5/21/10,78834,Victor,"I have had the privilege of staying with Cynthia at 97th street for two weeks during my first visit to NYC.It is no exaggeration to say that her home is by itself, a work of art. Every space is tastefully designed and furnished to combine aesthetic appeal with functionality. The blue room which I rented may appear rather small, but it has everything from a full length mirror, a closet, shelves, vanity top to a working space for the laptop! Cynthia also uses top quality sheets and linen which are extremely comfortable and clean.Cynthia herself is a delight as a housemate and host. During my stay, I felt more like a longtime friend rather than a short term guest, not once did it feel like a commercial rental arrangement. Cynthia is warm, accomodating and generous, willing to involve you in herday-to-day activities and events if you so wish. Everything is left as an open invitation, so you will not feel obliged if you already have other plans.Would recommend to any of my friends without hesitation.Good luck getting a reservation! "
1834,6990,88221,9/1/10,173306,Jose,"Cynthia  is a very gracious host, and the location is very convenient."
1835,6990,91704,9/7/10,105997,Susan,"Cynthia is delightful, and her home is incredibly creative and filled with art and architectural innovations. We unfortunately came at an extremely hot August time, and there wasn't adequate air conditioning. We would highly recommend a visit at any other time of year. Note that Cynthia tried hard to accommodate us with a fan, but we ended up having to move the final night when there would be 4 of us."
1836,6990,93471,9/8/10,201281,Mandy,"Staying with Cynthia was a pleasure. Her home is a work of art, spotless, beautiful and artistic. Not only was the setting perfect but Cynthia's friendliness and helpfulness went above and beyond. Nothing at all was too much trouble for her and she went beyond her role as host many times, I was apartment hunting during my stay and Cynthia asked her friends, looked online and did everything within her power to help me find somewhere. A wonderful woman, you would be lucky to stay in her home. "
1837,6990,98844,9/17/10,179030,Harriet,"Friendly and generous host. Convenient location for getting around NYC.  The apartment on E 97th is an artistic upgrade of a traditional NY apartment.  I think most people looking at this site would enjoy staying with Cynthia, and I certainly did."
1838,6990,103863,9/24/10,195427,Duane,Cynthia is a delightful and helpful hostess.  Staying there is like inhabiting a work or art.  One block to subway makes location convenient.
1839,6990,120455,10/17/10,103963,Carla,"There is no place like home and Cynthia is the best hostes I've ever know.She is a friend, a companion and reminds you of the good things in life ;)The apartament is beautiful and cozy and her greates masterpiece :)Great sport, will recomend her anywhere in the world!!!Obrigada!! :D"
1840,6990,123747,10/21/10,177535,Sabina,"Cynthia's apartment is artistic and clean and she was a warm and welcoming host.  The room I stayed in was large and the bed comfortable.  The place was conveniently located near my family so that was a big plus for me. Sharing a bathroom turned out to be OK, but the design of the bathroom sink made it hard to use so I used the kitchen sink instead. All in all, it was a nice place to stay for a few nights. "
1841,6990,127061,10/25/10,262363,Airlin,Cynthia is an amazing host and her home a beautiful piece of art. I was really impressed with how spotlessly clean the place is. This is without a doubt the best place for the price in all of Manhattan...and nicer I'm sure than most places twice the price.
1842,6990,132012,11/2/10,126663,Martin,"I spent 7 fantastic days here and felt at home from beginning to end. The apartment *is* a work of art - there is nothing like it which contributed to make it a unique vacation for me.Cynthia is a great host and person."
1843,6990,135993,11/9/10,218826,Peter,"I don't know if i can praise the experience enough. It is my first time using AIRBNB as well as staying at a bed and breakfast, but I would not stay at a hotel room for my vacation anymore. The apartment is a work of art, Cynthia is a wonderful host, and location awesome. Walking distance to central park and museums there and even shorter walk to the metro. "
1844,6990,138898,11/15/10,37745,Susan,"I had a wonderful time staying with Cynthia. Her home is truly a work of art and credit to her for the hard work and creativity she has been able to adopt to her amazing home. I enjoyed being a part of her developments for a short time and look forward to a return visit. Her warmth, kindness and positive enthusiasm to life was energising during my stay."
